PCA,LDA,CA,Chi2,RFE,VT,NoReduction
0.6843993167803073,0.788672496955328,0.6341199840098843,0.692403236692397,0.7756798369401168,0.7407478028072938,0.7134304585735135
0.636837610424444,0.6462279389526555,0.5031612649272974,0.6580951896677286,0.6960296402378183,0.743967211721208,0.7213728520255478
0.6938941316942331,0.7944427290892893,0.6578434639922903,0.6696428571428572,0.7063492063492063,0.7659954670981188,0.7885974383473722
0.6416020864787686,0.7259288818392257,0.6736650709794773,0.7441981082018916,0.7225,0.7225,0.6791957340762081
0.7407478028072938,0.7651672699032948,0.6704605850287287,0.7719264758691194,0.7799820962549348,0.682129523148014,0.7488089284580823
0.6796829074315477,0.7091598775402708,0.5277085293761659,0.8273112587462252,0.8071632288110276,0.8071632288110276,0.6768307965642586
0.6358479354208588,0.7042630022588406,0.6637846049706652,0.7944444444444445,0.7860387767736777,0.7530240384255299,0.6593359735023323
0.8087477637829481,0.7267112837170655,0.5751196172248804,0.692403236692397,0.7267112837170655,0.8039330422958771,0.8435760176243172
0.7678408388934911,0.8087477637829481,0.6955042619660519,0.773919509941579,0.7116969211390498,0.7558772084028805,0.7116969211390498
0.7818827020577157,0.8502641303217413,0.6125523451180999,0.7301559494025004,0.6704605850287287,0.6938413646353682,0.7365656153210538
0.6916666666666667,0.690130981243807,0.613789404927854,0.6593359735023323,0.7530240384255299,0.690130981243807,0.7944444444444445
0.7042630022588406,0.7651672699032948,0.5017993063211981,0.6955042619660519,0.7471780097154793,0.690130981243807,0.7316725504297715
0.6400231462347618,0.682129523148014,0.5912604902379834,0.7570049937755308,0.7407478028072938,0.7195672584617724,0.6821006337153435
0.7491525423728813,0.7618654601287778,0.7073446327683616,0.7365656153210538,0.7073446327683616,0.6927810305983959,0.6655367231638418
0.7635379462994829,0.8025412225293909,0.7944427290892893,0.7659954670981188,0.7290824550871831,0.7290824550871831,0.7430555555555556
0.6071098844420924,0.7209051724137931,0.6838003954891017,0.6571590278787306,0.6571590278787306,0.6297087382733179,0.6533801565825087
0.6141657129581126,0.7213665200537716,0.6445378971194189,0.7529592458104895,0.6445378971194189,0.7503102549385902,0.666495961429741
0.6259471659140877,0.6838003954891017,0.6942079680469175,0.7097651943998555,0.7213728520255478,0.7388008837273545,0.6987603712081698
0.6211423920215506,0.6871835056393257,0.5686698916426803,0.8135144308540558,0.7818827020577157,0.7772806450545084,0.6669646894951878
0.668726814014072,0.7912835160628875,0.6738105720675154,0.7089526002997453,0.7618654601287778,0.7195672584617724,0.7556554496353608
0.7467238238893539,0.7467629654955803,0.6012931034482758,0.6462279389526555,0.6086554824162093,0.7351669738552107,0.7213728520255478
0.7944444444444445,0.6903588635014936,0.6043281061914603,0.5683736402055256,0.6572578676642703,0.5915116405051969,0.6796829074315477
0.6446917878342555,0.6843993167803073,0.6636758242735236,0.7700767930802541,0.7464417914650983,0.7330856294095736,0.7089526002997453
0.6287342406203491,0.6493376602368391,0.5401129943502825,0.6655367231638418,0.7538686755322515,0.7369475825001957,0.6486144786965962
0.762875196444299,0.7530240384255299,0.7434457354520669,0.7015223079741809,0.6694347484174715,0.7809255608574451,0.7884857407806231
0.7263058591128895,0.734052111410602,0.7141113633612817,0.7306309765146773,0.7141113633612817,0.7141113633612817,0.6623537685611287
0.7043053272449515,0.7532099580689569,0.62766146814066,0.6542440941758082,0.7222288994723318,0.6505336990920445,0.6665172080841799
0.7672955974842768,0.7284501464026589,0.6661357221283728,0.6303922900696344,0.7485436712755889,0.6054962890478586,0.6633946007850935
0.6354492571921373,0.6902613039617075,0.5194501983119912,0.6494109482760806,0.6784164031792614,0.6729895007584974,0.7193747084680152
0.762875196444299,0.6211423920215506,0.5934207191223075,0.7879831001727592,0.6980912075545527,0.6980912075545527,0.6980912075545527
0.7792366567642051,0.7807362008604533,0.6446917878342555,0.8719052396816738,0.8175051899996985,0.8483227555344683,0.847265221878225
0.7743727378591079,0.7743727378591079,0.6448443002095131,0.6530264279624893,0.7476555839727195,0.7727455296472403,0.7791986359761296
0.5551710485937235,0.6578434639922903,0.6980912075545527,0.7042630022588406,0.7390912561002098,0.7610193307417339,0.7390912561002098
0.7663467817100648,0.7558772084028805,0.6530264279624893,0.7743727378591079,0.7975329555178887,0.7926426897905119,0.7419906284467093
0.7513919301583049,0.7610193307417339,0.6675651392632524,0.7809255608574451,0.7471780097154793,0.8269115824904143,0.734052111410602
0.7301559494025004,0.7491525423728813,0.7250293510418124,0.7365656153210538,0.827157271887436,0.8018201901278078,0.7350357795113263
0.6181630546955624,0.7556554496353608,0.7440946285319752,0.7467629654955803,0.6739677279895238,0.7327141382868937,0.737198665757632
0.7167464114832536,0.7390912561002098,0.6082035455265746,0.6105263157894737,0.6813397129186602,0.6472498016934897,0.7365656153210538
0.7719264758691194,0.7467238238893539,0.7857810412363344,0.7213728520255478,0.7607758620689655,0.7336706598723232,0.7388008837273545
0.7750400230875548,0.7096347567434056,0.5826679842550495,0.762875196444299,0.7017237035076923,0.7463472336552098,0.7488089284580823
0.7677905319775986,0.6849061244656267,0.6843993167803073,0.6843993167803073,0.7467629654955803,0.7618654601287778,0.8090815273477812
