PCA,LDA,CA,Chi2,RFE,VT,NoReduction
0.7955717127240652,0.788672496955328,0.7274763732594449,0.8139845689262604,0.7897834557477792,0.7485436712755889,0.8087964294005026
0.7457807839923705,0.6462279389526555,0.6578434639922903,0.6838003954891017,0.6980912075545527,0.6596167997880517,0.7365656153210538
0.7598159353782937,0.7944427290892893,0.7879831001727592,0.824362872789196,0.824362872789196,0.845586851759212,0.8657471013864382
0.700831604418561,0.7259288818392257,0.6586113239442044,0.7391835725170255,0.7204138178115226,0.6798401299556702,0.700831604418561
0.8452665096804881,0.7651672699032948,0.7799748199650662,0.8452665096804881,0.8242443427800553,0.8486083443891982,0.8242443427800553
0.7497178201840635,0.7091598775402708,0.7306309765146773,0.7955717127240652,0.788672496955328,0.7955717127240652,0.7955717127240652
0.7250293510418124,0.7175623360704366,0.6195181313819296,0.820172149159746,0.8005348589303951,0.7577664366979928,0.8005348589303951
0.7005375550982526,0.7267112837170655,0.6739761901565813,0.8114284787490751,0.8114284787490751,0.8119893454007232,0.8119893454007232
0.8005348589303951,0.8087477637829481,0.7591656322597631,0.820172149159746,0.8005348589303951,0.7577664366979928,0.7577664366979928
0.7618654601287778,0.8502641303217413,0.7073446327683616,0.8252806863037949,0.7215246652034853,0.7491525423728813,0.7369475825001957
0.7802554431691309,0.690130981243807,0.6615844414123668,0.7357513599190972,0.7802554431691309,0.8005348589303951,0.8005348589303951
0.7803236508151769,0.7651672699032948,0.6955042619660519,0.7250293510418124,0.7414773022003396,0.7250293510418124,0.7316725504297715
0.7415944155947115,0.682129523148014,0.6445378971194189,0.8025412225293909,0.7799748199650662,0.7799748199650662,0.8025412225293909
0.7444872415882575,0.7618654601287778,0.7444872415882575,0.764437820242904,0.7369475825001957,0.764437820242904,0.764437820242904
0.8025412225293909,0.8025412225293909,0.7170906482271966,0.8452665096804881,0.845586851759212,0.8452665096804881,0.8685138655950444
0.7035819818701425,0.7209051724137931,0.6533650930088407,0.6842571584254855,0.6362464903850421,0.6670952840606721,0.6961675411692252
0.6937015544795452,0.7213665200537716,0.6605073996823488,0.6568441086071195,0.6745633129566885,0.641552484087675,0.6568441086071195
0.6810344827586207,0.6954148438755269,0.6954148438755269,0.7758635909757351,0.8006465517241379,0.8100780718823251,0.7922174016930148
0.7538686755322515,0.6871835056393257,0.6655367231638418,0.7750400230875548,0.762875196444299,0.8018201901278078,0.7879831001727592
0.7915376864323405,0.7912835160628875,0.6269837430580466,0.8374167436516726,0.8156359322088406,0.8592125347899118,0.8156359322088406
0.7669469115077159,0.7467629654955803,0.8166914024401439,0.8166914024401439,0.7922174016930148,0.8006465517241379,0.8166914024401439
0.7357513599190972,0.6903588635014936,0.6231676850386128,0.7467238238893539,0.7097651943998555,0.679374051099475,0.7097651943998555
0.737198665757632,0.6843993167803073,0.6231676850386128,0.7678408388934911,0.7677905319775986,0.7556554496353608,0.7316725504297715
0.708270903713352,0.6493376602368391,0.583637886022704,0.708270903713352,0.7369475825001957,0.6953240462688797,0.6781295435140031
0.7376190514669893,0.7530240384255299,0.7175623360704366,0.7678408388934911,0.762875196444299,0.7250293510418124,0.773919509941579
0.7263058591128895,0.734052111410602,0.7485436712755889,0.7897834557477792,0.7497178201840635,0.747653837426884,0.7497178201840635
0.736524958395633,0.7532099580689569,0.6661893230037043,0.6836874587613522,0.6857422954539779,0.6836874587613522,0.7043053272449515
0.7351669738552107,0.7284501464026589,0.7267112837170655,0.7715735765022518,0.7715735765022518,0.7513919301583049,0.7513919301583049
0.6894935188155749,0.6902613039617075,0.6271968584803493,0.7301385054600749,0.7301385054600749,0.7415944155947115,0.7301385054600749
0.7726212010053024,0.6211423920215506,0.7909604519774012,0.7758635909757351,0.7219107301297478,0.7491525423728813,0.7491525423728813
0.8602316185571515,0.7807362008604533,0.737198665757632,0.8638171927178426,0.847265221878225,0.8638171927178426,0.8318804644030477
0.7492013288287834,0.7743727378591079,0.6469603761563367,0.8024954345456237,0.7860099334384509,0.8372003371136487,0.784664594854418
0.6467409719903205,0.6578434639922903,0.7064081184569119,0.6894935188155749,0.7529592458104895,0.7529592458104895,0.7750400230875548
0.7743727378591079,0.7558772084028805,0.7330856294095736,0.7860099334384509,0.8200368387028327,0.8067548472715067,0.821623435561954
0.7681364013299739,0.7610193307417339,0.6303922900696344,0.8079801791492927,0.7756798369401168,0.7756798369401168,0.8106118710729397
0.7726212010053024,0.7491525423728813,0.7538686755322515,0.7811141344019953,0.7369475825001957,0.7811141344019953,0.7909604519774012
0.8542741791389437,0.7556554496353608,0.8638171927178426,0.819220634290645,0.7960321504542659,0.8417749201268379,0.8602316185571515
0.7659954670981188,0.7390912561002098,0.6644460284409462,0.790332298488843,0.8119893454007232,0.770783492104575,0.8362672417806065
0.7922174016930148,0.7467238238893539,0.8247991169770885,0.8341245484474393,0.8341245484474393,0.8532092322569341,0.7852251978963583
0.7936504369076355,0.7096347567434056,0.6420012701316877,0.8327683615819209,0.8166914024401439,0.7758635909757351,0.8327683615819209
0.737198665757632,0.6849061244656267,0.7471135283524908,0.6961876814911255,0.7618654601287778,0.7782096500241384,0.8018201901278078
0.8191699994300141,0.7434457354520669,0.7836824533788522,0.8385668872492722,0.8385668872492722,0.8764127326517589,0.8945583418473474
0.770783492104575,0.6580951896677286,0.6344846623296273,0.7301385054600749,0.770783492104575,0.7529592458104895,0.7483702084728775
0.692403236692397,0.6487712503527806,0.6580951896677286,0.7513919301583049,0.7912835160628875,0.7556554496353608,0.788672496955328
