PCA,LDA,CA,Chi2,RFE,VT,NoReduction
0.8367876570272816,0.8367876570272816,0.7236067977499789,0.7667891875399663,0.8030457633656632,0.8367876570272816,0.8367876570272816
0.7136363636363636,0.6938437795214583,0.7159090909090909,0.7371735655321372,0.6906925178491184,0.7383656473113981,0.7383656473113981
0.7896254117555905,0.8090909090909091,0.8055876934430416,0.7959982656402433,0.7959982656402433,0.8739787960033829,0.8739787960033829
0.7208237986270023,0.7116704805491991,0.7285604313451608,0.715264192955723,0.763100680279217,0.6938437795214583,0.7688787185354691
0.7529411764705882,0.7529411764705882,0.6212678125181665,0.6896238889257809,0.7182820625326997,0.7099971475810868,0.758725767461781
0.7732971972499743,0.7108185106778919,0.7558408596267325,0.6988529196671015,0.7416274785363585,0.6482358128427483,0.8229875967499696
0.7116704805491991,0.7345376753117594,0.6155606407322655,0.758725767461781,0.7597254004576659,0.7116704805491991,0.7896254117555905
0.6918806447200494,0.6918806447200494,0.6604484561902093,0.7913743123526675,0.6793047845466397,0.7494700264914546,0.7494700264914546
0.8330434989426982,0.7345376753117594,0.7345376753117594,0.7547623326825341,0.7345376753117594,0.794174202707276,0.794174202707276
0.7683599177495504,0.7485656794997484,0.6924500897298753,0.864694247198107,0.7590518155451818,0.7683599177495504,0.7683599177495504
0.7291666666666666,0.7968978949580328,0.6924500897298753,0.7777777777777778,0.8080616184861622,0.8080616184861622,0.7100420126042015
0.6906925178491184,0.6430193883868388,0.763100680279217,0.7886751345948129,0.7619047619047619,0.7383656473113981,0.763100680279217
0.7146355152514696,0.794174202707276,0.6556880921948819,0.6759910528371629,0.6556880921948819,0.8485576923076923,0.8485576923076923
0.851764705882353,0.9049116271038635,0.7667891875399663,0.8074543873424751,0.8290658197465823,0.7800560168056019,0.7800560168056019
0.8813850356982369,0.7850643816492033,0.8113636363636363,0.8568181818181818,0.7850643816492033,0.8813850356982369,0.8813850356982369
0.7860387767736776,0.6906925178491184,0.7667891875399663,0.7860387767736776,0.7860387767736776,0.7860387767736776,0.7860387767736776
0.7614788942175106,0.7959982656402433,0.6685499656158105,0.7381861043823833,0.6896238889257809,0.7133117294932323,0.7641225246773891
0.7405626121623441,0.7383656473113981,0.6430193883868388,0.6924500897298753,0.6443375672974064,0.715264192955723,0.7182820625326997
0.7406088697557266,0.8578132236660672,0.7201927530252721,0.8096460589417889,0.7614788942175106,0.7777777777777778,0.7777777777777778
0.8030457633656632,0.647087101353638,0.715264192955723,0.7667891875399663,0.7886751345948129,0.8152963125472329,0.8152963125472329
0.8023529411764706,0.7529411764705882,0.7494700264914546,0.8290658197465823,0.8290658197465823,0.8290658197465823,0.7529411764705882
0.7345376753117594,0.7347564750830957,0.7367785320221084,0.7345376753117594,0.7345376753117594,0.7345376753117594,0.686040275160228
0.7830886905413801,0.7614788942175106,0.5833333333333334,0.8367876570272816,0.7569444444444444,0.8096460589417889,0.8165270824738287
0.7968978949580328,0.8165270824738287,0.7291666666666666,0.7683599177495504,0.7968978949580328,0.8263888888888888,0.8263888888888888
0.7743977362280141,0.7020305089104422,0.7551551815399145,0.7743977362280141,0.686040275160228,0.794684479244653,0.794684479244653
0.810937167602711,0.7850643816492033,0.7116704805491991,0.7597254004576659,0.8077803203661327,0.810937167602711,0.810937167602711
0.8290658197465823,0.705225212438708,0.7800560168056019,0.9059803883903454,0.6556880921948819,0.8290658197465823,0.8290658197465823
0.8080616184861622,0.7959982656402433,0.6697749375254332,0.7590518155451818,0.8445604810968458,0.8445604810968458,0.8260176711065491
0.8849001794597505,0.8096460589417889,0.9027777777777778,0.8367876570272816,0.8452301104163171,0.9059803883903454,0.9059803883903454
0.7310462138646217,0.7229481606852615,0.7035294117647058,0.7494700264914546,0.7259344597233847,0.7529411764705882,0.7529411764705882
0.8096460589417889,0.8042994529263601,0.7614788942175106,0.8096460589417889,0.8096460589417889,0.8096460589417889,0.8096460589417889
0.7347564750830957,0.667427705632229,0.715264192955723,0.7371735655321372,0.6864242596248112,0.715264192955723,0.7850643816492033
0.7405626121623441,0.7097865979195684,0.7347564750830957,0.7797154638927579,0.8055555555555556,0.8055555555555556,0.8055555555555556
0.6541176470588235,0.7529411764705882,0.791547594742265,0.7800560168056019,0.8152963125472329,0.7800560168056019,0.8445604810968458
0.7886751345948129,0.6820364109236412,0.7310462138646217,0.6924500897298753,0.7683599177495504,0.6924500897298753,0.7683599177495504
0.6594856192119963,0.6183892660110543,0.6311031915837724,0.700791911966921,0.6798318114644666,0.6311031915837724,0.6798318114644666
0.8061862178478973,0.7569444444444444,0.7201927530252721,0.8538365731701862,0.7800560168056019,0.829920803565817,0.829920803565817
0.7824829908887749,0.7569444444444444,0.8061862178478973,0.8061862178478973,0.7824829908887749,0.8061862178478973,0.8061862178478973
0.7131104341734806,0.6802591709186117,0.6287565506561512,0.6613726409059304,0.7479843994253093,0.7479843994253093,0.7479843994253093
0.6784103100350158,0.5743376291812565,0.6256297269074015,0.7041241452319316,0.6784103100350158,0.6784103100350158,0.6784103100350158
0.8258212734958285,0.8297949452043694,0.851764705882353,0.8258473117707668,0.8010384067323907,0.8258212734958285,0.8258212734958285
0.7800560168056019,0.9764175523745178,0.7614788942175106,0.8290658197465823,0.8290658197465823,0.8290658197465823,0.8290658197465823
0.7758093620524948,0.7579914428429353,0.7267246450770508,0.8248940790279389,0.7451451689227301,0.794174202707276,0.794174202707276
0.7830886905413801,0.8263888888888888,0.7083333333333334,0.7830886905413801,0.7886751345948129,0.7886751345948129,0.7886751345948129
0.810937167602711,0.7688787185354691,0.8387245186237752,0.7388899236609783,0.7417345956385244,0.7285604313451608,0.6889726261795799
0.8260176711065491,0.667427705632229,0.8260176711065491,0.8169336384439359,0.8260176711065491,0.8260176711065491,0.8260176711065491
0.7547623326825341,0.700233464041464,0.7830886905413801,0.7569444444444444,0.8165270824738287,0.8165270824738287,0.8055555555555556
0.7259344597233847,0.7980769230769231,0.7150378077019451,0.7192645048267573,0.7475961538461539,0.7980769230769231,0.7475961538461539
0.8165270824738287,0.7614788942175106,0.7347564750830957,0.7830886905413801,0.7547623326825341,0.8314209059996645,0.8165270824738287
0.6681818181818182,0.6938437795214583,0.6169774000446758,0.6681818181818182,0.6181818181818182,0.6681818181818182,0.6681818181818182
0.7925925925925925,0.7407407407407407,0.7103657536716077,0.8102003486344046,0.7704262226196673,0.7494700264914546,0.7295101242196987
0.7381861043823833,0.7182820625326997,0.758725767461781,0.7310462138646217,0.7381861043823833,0.7381861043823833,0.7099971475810868
0.8587736549262048,0.7285604313451608,0.7485656794997484,0.8452301104163171,0.8558352402745996,0.8329551977662695,0.8808460138833356
0.7039499313887188,0.7188964916361422,0.7188964916361422,0.7163060006108624,0.6619056890799868,0.7039499313887188,0.7039499313887188
0.7426813358485378,0.7475961538461539,0.7475961538461539,0.6971153846153846,0.7426813358485378,0.7192645048267573,0.7426813358485378
0.7236067977499789,0.6482358128427483,0.6370370370370371,0.7494700264914546,0.8000871333158077,0.8000871333158077,0.8000871333158077
0.8337119062359573,0.7758093620524948,0.6659530907265011,0.7860387767736776,0.8813850356982369,0.8568181818181818,0.8568181818181818
0.8061862178478973,0.7551551815399145,0.7696799449852969,0.763523138347365,0.7525381361380528,0.8061862178478973,0.8061862178478973
0.8102003486344046,0.7602830511530061,0.6889726261795799,0.7732971972499743,0.7913743123526675,0.829920803565817,0.829920803565817
0.7572115384615384,0.6733438113203841,0.6594856192119963,0.690029237516523,0.6594856192119963,0.6910717495119005,0.6910717495119005
0.8113636363636363,0.6066003581778052,0.7636363636363637,0.747436050183641,0.6720255883009938,0.7060940258104234,0.8337119062359573
0.6380920441665269,0.5845637614364673,0.6380920441665269,0.6612685277003927,0.6636155606407322,0.6380920441665269,0.6380920441665269
0.864694247198107,0.6651445647689541,0.7614788942175106,0.8096460589417889,0.7405626121623441,0.8096460589417889,0.8096460589417889
0.8206907110227839,0.873718308908441,0.7995455121771062,0.8416513011144517,0.6802591709186117,0.8010384067323907,0.8010384067323907
0.829920803565817,0.7494700264914546,0.7797154638927579,0.8000871333158077,0.7797154638927579,0.829920803565817,0.7704262226196673
0.7035294117647058,0.6697749375254332,0.6988529196671015,0.7494700264914546,0.6961121570829267,0.7259344597233847,0.7259344597233847
0.6466346153846154,0.6556880921948819,0.6776399281016069,0.7641225246773891,0.7192645048267573,0.7150378077019451,0.7150378077019451
0.8329551977662695,0.7850643816492033,0.7896254117555905,0.8077803203661327,0.8169336384439359,0.8329551977662695,0.8808460138833356
0.7797154638927579,0.829920803565817,0.8102003486344046,0.8102003486344046,0.829920803565817,0.8102003486344046,0.8102003486344046
0.6720255883009938,0.7613636363636364,0.7381861043823833,0.7136363636363636,0.7371735655321372,0.7636363636363637,0.7636363636363637
0.6906925178491184,0.619591218308735,0.6443375672974064,0.6924500897298753,0.6666666666666666,0.7182820625326997,0.7142857142857143
0.8152963125472329,0.7800560168056019,0.758725767461781,0.747436050183641,0.7867483198389857,0.8152963125472329,0.8152963125472329
0.7850643816492033,0.7208237986270023,0.6727688787185355,0.8649885583524027,0.7850643816492033,0.7850643816492033,0.7850643816492033
0.763100680279217,0.6906925178491184,0.667427705632229,0.7383656473113981,0.6443375672974064,0.715264192955723,0.6666666666666666
0.829920803565817,0.7201927530252721,0.7083333333333334,0.7800560168056019,0.7830886905413801,0.7830886905413801,0.7830886905413801
0.7371735655321372,0.758725767461781,0.6938437795214583,0.6727688787185355,0.715264192955723,0.700233464041464,0.763100680279217
0.7860387767736776,0.6190476190476191,0.7383656473113981,0.7886751345948129,0.763100680279217,0.7860387767736776,0.7860387767736776
0.6413919332980048,0.6430193883868388,0.598062147287326,0.6430193883868388,0.6413919332980048,0.6181818181818182,0.6413919332980048
0.758725767461781,0.8152963125472329,0.7182820625326997,0.758725767461781,0.7310462138646217,0.758725767461781,0.7800560168056019
0.7830886905413801,0.7347564750830957,0.686040275160228,0.7837905871272288,0.7371735655321372,0.7371735655321372,0.8074543873424751
0.8152963125472329,0.747436050183641,0.747436050183641,0.7182820625326997,0.8290658197465823,0.7959982656402433,0.7959982656402433
0.7417345956385244,0.5556955570435155,0.7208237986270023,0.7103657536716077,0.7347564750830957,0.7345376753117594,0.7597254004576659
0.7116704805491991,0.7417345956385244,0.7850643816492033,0.6727688787185355,0.6727688787185355,0.7371735655321372,0.7371735655321372
0.7905882352941176,0.758725767461781,0.6017494038138337,0.777289051225855,0.8074543873424751,0.8080616184861622,0.8080616184861622
0.7383656473113981,0.7417345956385244,0.7381861043823833,0.7636363636363637,0.7383656473113981,0.7136363636363636,0.7383656473113981
0.763100680279217,0.8571428571428572,0.7667891875399663,0.810937167602711,0.8587736549262048,0.8571428571428572,0.8571428571428572
0.7597254004576659,0.6852847634962899,0.7087385310274659,0.8077803203661327,0.7837905871272288,0.8077803203661327,0.8077803203661327
0.7913743123526675,0.82024493467004,0.7136363636363636,0.7850643816492033,0.7696799449852969,0.7860387767736776,0.7860387767736776
0.7201927530252721,0.7613636363636364,0.6681818181818182,0.7136363636363636,0.7636363636363637,0.7383656473113981,0.7383656473113981
0.7383656473113981,0.6666666666666666,0.763100680279217,0.7860387767736776,0.7860387767736776,0.7860387767736776,0.7860387767736776
