PCA,LDA,CA,Chi2,RFE,VT,NoReduction
0.7076615858852247,0.694462943582955,0.6904172610242536,0.694847724057789,0.7029567273256587,0.698556190482008,0.698556190482008
0.6678451415197999,0.6450819819815494,0.6744518275758359,0.6538728751639364,0.6403926409216482,0.6448485937125524,0.671621653895086
0.658271140872552,0.6497609077065729,0.6424080490241683,0.634285028842078,0.6593076881231773,0.6590789791002868,0.6590789791002868
0.6801481011871839,0.6934932455533181,0.6918559969489252,0.6953332401966543,0.7133588592864213,0.6713466381444602,0.6951845709062289
0.6593076881231773,0.6457094739406632,0.6546838048802244,0.6744196620674644,0.679983867480699,0.6658453449153768,0.6658453449153768
0.5745372892846677,0.5939653554686001,0.6307457082020366,0.601848769269654,0.6317630538027176,0.6192133584393189,0.6192133584393189
0.6492686448409952,0.6365456989999023,0.642625317290008,0.6672301059922308,0.6338927931101792,0.6492686448409952,0.6492686448409952
0.678191309396178,0.73970556310494,0.7370207617892485,0.7466367859738715,0.7345030232834998,0.7384271841156119,0.7384271841156119
0.6850233403444805,0.6829683806450044,0.6637630347577035,0.6820843609725031,0.6768448710284337,0.6933868377118135,0.6933868377118135
0.7115284700298816,0.7073921895582042,0.7052811923146856,0.6992347029458683,0.6864855687516461,0.6993032920495852,0.6993032920495852
0.704584961253596,0.6927655970004276,0.7017273400562695,0.7004993741734495,0.6678286465002101,0.7004993741734495,0.7004993741734495
0.6823112298974299,0.6864855687516461,0.6696422682669602,0.6864855687516461,0.6864968115217048,0.6949017820682287,0.6949017820682287
0.6339021073149705,0.6415518595482549,0.6740610988457846,0.6535859761336554,0.667282149026148,0.6639268805831682,0.6707687182283364
0.6035077396001202,0.5866486318464128,0.6136254008301616,0.6068355153411547,0.622101103752434,0.6084655208588408,0.6084655208588408
0.6431622624217779,0.6666150840677386,0.677323430221009,0.6594419481931948,0.6720223229907965,0.6594419481931948,0.6594419481931948
0.6674044151973447,0.6737519466650463,0.6694370098349085,0.674521672675687,0.674521672675687,0.674521672675687,0.674521672675687
0.658271140872552,0.6931069663211953,0.6524810439348144,0.6752916072045103,0.6752916072045103,0.6791209794816515,0.6791209794816515
0.6923953516819794,0.7263437188776056,0.6966011815754959,0.7034732765739524,0.7045629012607888,0.7110712026785757,0.7110712026785757
0.6872524189430204,0.69592397787035,0.6721683523116819,0.6781605383891481,0.6803339258613785,0.69592397787035,0.69592397787035
0.5885727516234596,0.6425199148618499,0.6006006006006006,0.6289686240790242,0.605934838529753,0.6171815290000211,0.6171815290000211
0.6950685142191682,0.6948470482495805,0.682779992483173,0.6867620131912286,0.6825511905430949,0.682779992483173,0.682779992483173
0.6696001313249921,0.6415161260185507,0.6333322199360953,0.6326505373419292,0.6326505373419292,0.6326505373419292,0.6326505373419292
0.6610846494579568,0.6694647782130645,0.6804559846156111,0.6508615225855247,0.6796052341757858,0.6910812453729187,0.6910812453729187
0.6694366883582462,0.6956312447313779,0.6673631956922799,0.6741893838677022,0.6766579247385124,0.6842367110925178,0.6842367110925178
0.701873712114038,0.6923588620507435,0.6705835774805926,0.6998555150371295,0.698468137254902,0.6998555150371295,0.6998555150371295
